county_name,article,tax_allocation_point_of_sale,gs_105_524_adjustments,tax_allocation_other_1,article_42_adjustment_2,cost_of_collection_3,per_capita_adjustments,gs_105_486_b_adjustment_4,distributable_proceeds,month,year,date,fiscal_year
Beaufort,39-Food,0,0,97806.83,0,-356.02,0,0,97450.81,october,2017,2017-10-01,2018
Beaufort,40,211932.1,-7152.99,0,0,-745.4,49536.91,16091.62,269662.24,october,2017,2017-10-01,2018
Beaufort,40-Food,0,0,36064.96,0,-131.28,0,2280.35,38214.03,october,2017,2017-10-01,2018
Beaufort,42,211932.1,-7152.99,0,-2519.74,-736.22,0,0,201523.15,october,2017,2017-10-01,2018
Beaufort,42-Food,0,0,36064.96,0,-131.28,0,2280.35,38214.03,october,2017,2017-10-01,2018
Beaufort,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Beaufort,44,-71.92,0,0,0,0.26,0,0,-71.66,october,2017,2017-10-01,2018
Beaufort,44 *524(c.),0,12892.25,0,0,-46.93,0,0,12845.32,october,2017,2017-10-01,2018
Beaufort,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Beaufort,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Beaufort,Total,847656.45,-15719.71,169936.75,-2519.74,-3637.66,49536.91,20652.32,1065905.32,october,2017,2017-10-01,2018
Bertie,39,72948.98,-2462.12,0,0,-256.57,0,0,70230.29,october,2017,2017-10-01,2018
Bertie,39-Food,0,0,13278.48,0,-48.33,0,0,13230.15,october,2017,2017-10-01,2018
Bertie,40,36474.5,-1231.06,0,0,-128.29,70589.87,-2836.45,102868.57,october,2017,2017-10-01,2018
Bertie,40-Food,0,0,15034.26,0,-54.72,0,-401.96,14577.58,october,2017,2017-10-01,2018
Bertie,42,36474.5,-1231.06,0,-433.66,-126.71,0,0,34683.07,october,2017,2017-10-01,2018
Bertie,42-Food,0,0,15034.26,0,-54.72,0,-401.96,14577.58,october,2017,2017-10-01,2018
Bertie,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Bertie,44,0.01,0,0,0,0,0,0,0.01,october,2017,2017-10-01,2018
Bertie,44 *524(c.),0,71286.55,0,0,-259.48,0,0,71027.07,october,2017,2017-10-01,2018
Bertie,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Bertie,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Bertie,Total,145897.99,66362.31,43347,-433.66,-928.82,70589.87,-3640.37,321194.32,october,2017,2017-10-01,2018
Bladen,39,154932.06,-5229.16,0,0,-544.92,0,0,149157.98,october,2017,2017-10-01,2018
Bladen,39-Food,0,0,48516.45,0,-176.6,0,0,48339.85,october,2017,2017-10-01,2018
Bladen,40,77466.04,-2614.58,0,0,-272.46,110057.27,8012.26,192648.53,october,2017,2017-10-01,2018
Bladen,40-Food,0,0,26260.53,0,-95.59,0,1135.43,27300.37,october,2017,2017-10-01,2018
Bladen,42,77466.04,-2614.58,0,-921.02,-269.11,0,0,73661.33,october,2017,2017-10-01,2018
Bladen,42-Food,0,0,26260.53,0,-95.59,0,1135.43,27300.37,october,2017,2017-10-01,2018
Bladen,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Bladen,44,0.09,0,0,0,0,0,0,0.09,october,2017,2017-10-01,2018
Bladen,44 *524(c.),0,78111.86,0,0,-284.33,0,0,77827.53,october,2017,2017-10-01,2018
Bladen,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Bladen,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Bladen,Total,309864.23,67653.54,101037.51,-921.02,-1738.6,110057.27,10283.12,596236.05,october,2017,2017-10-01,2018
Brunswick,39,1600013.37,-54002.57,0,0,-5627.48,0,0,1540383.32,october,2017,2017-10-01,2018
Brunswick,39-Food,0,0,152739.41,0,-555.97,0,0,152183.44,october,2017,2017-10-01,2018
Brunswick,40,800006.71,-27001.29,0,0,-2813.74,-89795.82,118265.85,798661.71,october,2017,2017-10-01,2018
Brunswick,40-Food,0,0,96771.65,0,-352.25,0,16759.54,113178.94,october,2017,2017-10-01,2018
Brunswick,42,800006.71,-27001.29,0,-9511.57,-2779.12,0,0,760714.73,october,2017,2017-10-01,2018
Brunswick,42-Food,0,0,96771.65,0,-352.25,0,16759.54,113178.94,october,2017,2017-10-01,2018
Brunswick,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Brunswick,44,292.86,0,0,0,-1.07,0,0,291.79,october,2017,2017-10-01,2018
Brunswick,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Brunswick,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Brunswick,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Brunswick,Total,3200319.65,-108005.15,346282.71,-9511.57,-12481.88,-89795.82,151784.93,3478592.87,october,2017,2017-10-01,2018
Buncombe,39,4669927.83,-157616.25,0,0,-16424.81,0,0,4495886.77,october,2017,2017-10-01,2018
Buncombe,39-Food,0,0,515006.41,0,-1874.62,0,0,513131.79,october,2017,2017-10-01,2018
Buncombe,40,2334963.38,-78808.11,0,0,-8212.41,-871673.79,87338.17,1463607.24,october,2017,2017-10-01,2018
Buncombe,40-Food,0,0,195744.62,0,-712.51,0,12376.76,207408.87,october,2017,2017-10-01,2018
Buncombe,42,2334963.38,-78808.11,0,-27761.23,-8111.35,0,0,2220282.69,october,2017,2017-10-01,2018
Buncombe,42-Food,0,0,195744.62,0,-712.51,0,12376.76,207408.87,october,2017,2017-10-01,2018
Buncombe,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Buncombe,44,691.92,0,0,0,-2.52,0,0,689.4,october,2017,2017-10-01,2018
Buncombe,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Buncombe,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Buncombe,46,1169113.15,0,0,0,-4255.57,0,0,1164857.58,october,2017,2017-10-01,2018
Buncombe,Total,10509659.66,-315232.47,906495.65,-27761.23,-40306.3,-871673.79,112091.69,10273273.21,october,2017,2017-10-01,2018
Burke,39,671424.89,-22661.48,0,0,-2361.5,0,0,646401.91,october,2017,2017-10-01,2018
Burke,39-Food,0,0,173078.71,0,-630.01,0,0,172448.7,october,2017,2017-10-01,2018
Burke,40,335712.46,-11330.74,0,0,-1180.75,155147.95,11159.66,489508.58,october,2017,2017-10-01,2018
Burke,40-Food,0,0,68034.83,0,-247.65,0,1581.44,69368.62,october,2017,2017-10-01,2018
Burke,42,335712.46,-11330.74,0,-3991.41,-1166.22,0,0,319224.09,october,2017,2017-10-01,2018
Burke,42-Food,0,0,68034.83,0,-247.65,0,1581.44,69368.62,october,2017,2017-10-01,2018
Burke,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Burke,44,71.46,0,0,0,-0.26,0,0,71.2,october,2017,2017-10-01,2018
Burke,44 *524(c.),0,166082.49,0,0,-604.54,0,0,165477.95,october,2017,2017-10-01,2018
Burke,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Burke,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Burke,Total,1342921.27,120759.53,309148.37,-3991.41,-6438.58,155147.95,14322.54,1931869.67,october,2017,2017-10-01,2018
Cabarrus,39,2922510.02,-98638.58,0,0,-10278.89,0,0,2813592.55,october,2017,2017-10-01,2018
Cabarrus,39-Food,0,0,234670.53,0,-854.2,0,0,233816.33,october,2017,2017-10-01,2018
Cabarrus,40,1461254.67,-49319.28,0,0,-5139.44,-338065.81,57099.54,1125829.68,october,2017,2017-10-01,2018
Cabarrus,40-Food,0,0,152003.84,0,-553.29,0,8091.62,159542.17,october,2017,2017-10-01,2018
Cabarrus,42,1461254.67,-49319.28,0,-17373.39,-5076.21,0,0,1389485.79,october,2017,2017-10-01,2018
Cabarrus,42-Food,0,0,152003.84,0,-553.29,0,8091.62,159542.17,october,2017,2017-10-01,2018
Cabarrus,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cabarrus,44,-208.26,0,0,0,0.76,0,0,-207.5,october,2017,2017-10-01,2018
Cabarrus,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cabarrus,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cabarrus,46,793855.75,0,0,0,-2889.63,0,0,790966.12,october,2017,2017-10-01,2018
Cabarrus,Total,6638666.85,-197277.14,538678.21,-17373.39,-25344.19,-338065.81,73282.78,6672567.31,october,2017,2017-10-01,2018
Caldwell,39,523307.1,-17662.31,0,0,-1840.55,0,0,503804.24,october,2017,2017-10-01,2018
Caldwell,39-Food,0,0,142419.74,0,-518.41,0,0,141901.33,october,2017,2017-10-01,2018
Caldwell,40,261653.55,-8831.15,0,0,-920.27,189052.98,10287.27,451242.38,october,2017,2017-10-01,2018
Caldwell,40-Food,0,0,62716.36,0,-228.29,0,1457.82,63945.89,october,2017,2017-10-01,2018
Caldwell,42,261653.55,-8831.15,0,-3110.89,-908.95,0,0,248802.56,october,2017,2017-10-01,2018
Caldwell,42-Food,0,0,62716.36,0,-228.29,0,1457.82,63945.89,october,2017,2017-10-01,2018
Caldwell,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caldwell,44,25.77,0,0,0,-0.09,0,0,25.68,october,2017,2017-10-01,2018
Caldwell,44 *524(c.),0,130439.22,0,0,-474.8,0,0,129964.42,october,2017,2017-10-01,2018
Caldwell,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caldwell,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caldwell,Total,1046639.97,95114.61,267852.46,-3110.89,-5119.65,189052.98,13202.91,1603632.39,october,2017,2017-10-01,2018
Camden,39,48089.51,-1623.08,0,0,-169.14,0,0,46297.29,october,2017,2017-10-01,2018
Camden,39-Food,0,0,4697.47,0,-17.1,0,0,4680.37,october,2017,2017-10-01,2018
Camden,40,24044.76,-811.54,0,0,-84.57,31639.86,-4218.54,50569.97,october,2017,2017-10-01,2018
Camden,40-Food,0,0,7792.49,0,-28.36,0,-597.81,7166.32,october,2017,2017-10-01,2018
Camden,42,24044.76,-811.54,0,-285.88,-83.53,0,0,22863.81,october,2017,2017-10-01,2018
Camden,42-Food,0,0,7792.49,0,-28.36,0,-597.81,7166.32,october,2017,2017-10-01,2018
Camden,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Camden,44,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Camden,44 *524(c.),0,36401.64,0,0,-132.5,0,0,36269.14,october,2017,2017-10-01,2018
Camden,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Camden,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Camden,Total,96179.03,33155.48,20282.45,-285.88,-543.56,31639.86,-5414.16,175013.22,october,2017,2017-10-01,2018
Carteret,39,1015878.49,-34287.24,0,0,-3572.99,0,0,978018.26,october,2017,2017-10-01,2018
Carteret,39-Food,0,0,165077.77,0,-600.88,0,0,164476.89,october,2017,2017-10-01,2018
Carteret,40,507939.26,-17143.62,0,0,-1786.5,-116823.28,53491.01,425676.87,october,2017,2017-10-01,2018
Carteret,40-Food,0,0,52935.42,0,-192.68,0,7580.25,60322.99,october,2017,2017-10-01,2018
Carteret,42,507939.26,-17143.62,0,-6039.08,-1764.51,0,0,482992.05,october,2017,2017-10-01,2018
Carteret,42-Food,0,0,52935.42,0,-192.68,0,7580.25,60322.99,october,2017,2017-10-01,2018
Carteret,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Carteret,44,1772.16,0,0,0,-6.45,0,0,1765.71,october,2017,2017-10-01,2018
Carteret,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Carteret,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Carteret,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Carteret,Total,2033529.17,-68574.48,270948.61,-6039.08,-8116.69,-116823.28,68651.51,2173575.76,october,2017,2017-10-01,2018
Caswell,39,69249.39,-2337.26,0,0,-243.56,0,0,66668.57,october,2017,2017-10-01,2018
Caswell,39-Food,0,0,16977.37,0,-61.8,0,0,16915.57,october,2017,2017-10-01,2018
Caswell,40,34624.71,-1168.63,0,0,-121.78,92833.2,-5917.12,120250.38,october,2017,2017-10-01,2018
Caswell,40-Food,0,0,17944.61,0,-65.32,0,-838.52,17040.77,october,2017,2017-10-01,2018
Caswell,42,34624.71,-1168.63,0,-411.67,-120.28,0,0,32924.13,october,2017,2017-10-01,2018
Caswell,42-Food,0,0,17944.61,0,-65.32,0,-838.52,17040.77,october,2017,2017-10-01,2018
Caswell,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caswell,44,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caswell,44 *524(c.),0,102379.62,0,0,-372.66,0,0,102006.96,october,2017,2017-10-01,2018
Caswell,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caswell,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Caswell,Total,138498.81,97705.1,52866.59,-411.67,-1050.72,92833.2,-7594.16,372847.15,october,2017,2017-10-01,2018
Catawba,39,2013369.35,-67953.88,0,0,-7081.31,0,0,1938334.16,october,2017,2017-10-01,2018
Catawba,39-Food,0,0,289527.72,0,-1053.88,0,0,288473.84,october,2017,2017-10-01,2018
Catawba,40,1006684.46,-33976.93,0,0,-3540.66,-135792.45,-5640.6,827733.82,october,2017,2017-10-01,2018
Catawba,40-Food,0,0,118529.56,0,-431.45,0,-799.33,117298.78,october,2017,2017-10-01,2018
Catawba,42,1006684.46,-33976.93,0,-11968.84,-3497.09,0,0,957241.6,october,2017,2017-10-01,2018
Catawba,42-Food,0,0,118529.56,0,-431.45,0,-799.33,117298.78,october,2017,2017-10-01,2018
Catawba,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Catawba,44,-201.88,0,0,0,0.73,0,0,-201.15,october,2017,2017-10-01,2018
Catawba,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Catawba,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Catawba,46,500778.08,0,0,0,-1822.83,0,0,498955.25,october,2017,2017-10-01,2018
Catawba,Total,4527314.47,-135907.74,526586.84,-11968.84,-17857.94,-135792.45,-7239.26,4745135.08,october,2017,2017-10-01,2018
Chatham,39,581772.82,-19635.6,0,0,-2046.18,0,0,560091.04,october,2017,2017-10-01,2018
Chatham,39-Food,0,0,58483.77,0,-212.88,0,0,58270.89,october,2017,2017-10-01,2018
Chatham,40,290886.41,-9817.8,0,0,-1023.09,110275.35,9106.01,399426.88,october,2017,2017-10-01,2018
Chatham,40-Food,0,0,55514.73,0,-202.07,0,1290.42,56603.08,october,2017,2017-10-01,2018
Chatham,42,290886.41,-9817.8,0,-3458.45,-1010.5,0,0,276599.66,october,2017,2017-10-01,2018
Chatham,42-Food,0,0,55514.73,0,-202.07,0,1290.42,56603.08,october,2017,2017-10-01,2018
Chatham,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Chatham,44,41.67,0,0,0,-0.15,0,0,41.52,october,2017,2017-10-01,2018
Chatham,44 *524(c.),0,119822.08,0,0,-436.15,0,0,119385.93,october,2017,2017-10-01,2018
Chatham,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Chatham,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Chatham,Total,1163587.31,80550.88,169513.23,-3458.45,-5133.09,110275.35,11686.85,1527022.08,october,2017,2017-10-01,2018
Cherokee,39,288730.94,-9745.05,0,0,-1015.51,0,0,277970.38,october,2017,2017-10-01,2018
Cherokee,39-Food,0,0,53420.1,0,-194.45,0,0,53225.65,october,2017,2017-10-01,2018
Cherokee,40,144365.43,-4872.52,0,0,-507.75,13290.36,-2558.39,149717.13,october,2017,2017-10-01,2018
Cherokee,40-Food,0,0,21657.91,0,-78.83,0,-362.55,21216.53,october,2017,2017-10-01,2018
Cherokee,42,144365.43,-4872.52,0,-1716.41,-501.51,0,0,137274.99,october,2017,2017-10-01,2018
Cherokee,42-Food,0,0,21657.91,0,-78.83,0,-362.55,21216.53,october,2017,2017-10-01,2018
Cherokee,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cherokee,44,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cherokee,44 *524(c.),0,18200.82,0,0,-66.25,0,0,18134.57,october,2017,2017-10-01,2018
Cherokee,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cherokee,46,71953.72,0,0,0,-261.91,0,0,71691.81,october,2017,2017-10-01,2018
Cherokee,Total,649415.52,-1289.27,96735.92,-1716.41,-2705.04,13290.36,-3283.49,750447.59,october,2017,2017-10-01,2018
Chowan,39,103287.57,-3486.09,0,0,-363.28,0,0,99438.2,october,2017,2017-10-01,2018
Chowan,39-Food,0,0,26326.16,0,-95.83,0,0,26230.33,october,2017,2017-10-01,2018
Chowan,40,51643.81,-1743.05,0,0,-181.64,27028.47,7180.35,83927.94,october,2017,2017-10-01,2018
Chowan,40-Food,0,0,10915.69,0,-39.73,0,1017.54,11893.5,october,2017,2017-10-01,2018
Chowan,42,51643.81,-1743.05,0,-614.01,-179.4,0,0,49107.35,october,2017,2017-10-01,2018
Chowan,42-Food,0,0,10915.69,0,-39.73,0,1017.54,11893.5,october,2017,2017-10-01,2018
Chowan,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Chowan,44,0.03,0,0,0,0,0,0,0.03,october,2017,2017-10-01,2018
Chowan,44 *524(c.),0,19717.56,0,0,-71.77,0,0,19645.79,october,2017,2017-10-01,2018
Chowan,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Chowan,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Chowan,Total,206575.22,12745.37,48157.54,-614.01,-971.38,27028.47,9215.43,302136.64,october,2017,2017-10-01,2018
Clay,39,77640.1,-2620.46,0,0,-273.07,0,0,74746.57,october,2017,2017-10-01,2018
Clay,39-Food,0,0,12804.57,0,-46.61,0,0,12757.96,october,2017,2017-10-01,2018
Clay,40,38820.06,-1310.23,0,0,-136.54,22916.97,-2222.68,58067.58,october,2017,2017-10-01,2018
Clay,40-Food,0,0,8574.99,0,-31.21,0,-314.98,8228.8,october,2017,2017-10-01,2018
Clay,42,38820.06,-1310.23,0,-461.55,-134.86,0,0,36913.42,october,2017,2017-10-01,2018
Clay,42-Food,0,0,8574.99,0,-31.21,0,-314.98,8228.8,october,2017,2017-10-01,2018
Clay,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Clay,44,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Clay,44 *524(c.),0,24267.77,0,0,-88.33,0,0,24179.44,october,2017,2017-10-01,2018
Clay,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Clay,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Clay,Total,155280.22,19026.85,29954.55,-461.55,-741.83,22916.97,-2852.64,223122.57,october,2017,2017-10-01,2018
Cleveland,39,901173.08,-30415.79,0,0,-3169.56,0,0,867587.73,october,2017,2017-10-01,2018
Cleveland,39-Food,0,0,174249.62,0,-634.27,0,0,173615.35,october,2017,2017-10-01,2018
Cleveland,40,450586.56,-15207.89,0,0,-1584.78,89453.16,6957.56,530204.61,october,2017,2017-10-01,2018
Cleveland,40-Food,0,0,74420.62,0,-270.89,0,985.96,75135.69,october,2017,2017-10-01,2018
Cleveland,42,450586.56,-15207.89,0,-5357.19,-1565.28,0,0,428456.2,october,2017,2017-10-01,2018
Cleveland,42-Food,0,0,74420.62,0,-270.89,0,985.96,75135.69,october,2017,2017-10-01,2018
Cleveland,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cleveland,44,0.19,0,0,0,0,0,0,0.19,october,2017,2017-10-01,2018
Cleveland,44 *524(c.),0,108446.56,0,0,-394.75,0,0,108051.81,october,2017,2017-10-01,2018
Cleveland,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cleveland,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cleveland,Total,1802346.39,47614.99,323090.86,-5357.19,-7890.42,89453.16,8929.48,2258187.27,october,2017,2017-10-01,2018
Columbus,39,354273.49,-11957.2,0,0,-1246.03,0,0,341070.26,october,2017,2017-10-01,2018
Columbus,39-Food,0,0,81974.21,0,-298.39,0,0,81675.82,october,2017,2017-10-01,2018
Columbus,40,177136.78,-5978.6,0,0,-623.02,134015.89,-57059.46,247491.59,october,2017,2017-10-01,2018
Columbus,40-Food,0,0,43315.82,0,-157.67,0,-8085.94,35072.21,october,2017,2017-10-01,2018
Columbus,42,177136.78,-5978.6,0,-2106.04,-615.35,0,0,168436.79,october,2017,2017-10-01,2018
Columbus,42-Food,0,0,43315.82,0,-157.67,0,-8085.94,35072.21,october,2017,2017-10-01,2018
Columbus,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Columbus,44,42.22,0,0,0,-0.15,0,0,42.07,october,2017,2017-10-01,2018
Columbus,44 *524(c.),0,199450.67,0,0,-726,0,0,198724.67,october,2017,2017-10-01,2018
Columbus,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Columbus,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Columbus,Total,708589.27,175536.27,168605.85,-2106.04,-3824.28,134015.89,-73231.34,1107585.62,october,2017,2017-10-01,2018
Craven,39,686852.52,-23182.18,0,0,-2415.76,0,0,661254.58,october,2017,2017-10-01,2018
Craven,39-Food,0,0,145100.05,0,-528.16,0,0,144571.89,october,2017,2017-10-01,2018
Craven,40,343426.28,-11591.09,0,0,-1207.88,221875.44,23975.76,576478.51,october,2017,2017-10-01,2018
Craven,40-Food,0,0,78581.61,0,-286.04,0,3397.62,81693.19,october,2017,2017-10-01,2018
Craven,42,343426.28,-11591.09,0,-4083.12,-1193.02,0,0,326559.05,october,2017,2017-10-01,2018
Craven,42-Food,0,0,78581.61,0,-286.04,0,3397.62,81693.19,october,2017,2017-10-01,2018
Craven,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Craven,44,29.59,0,0,0,-0.11,0,0,29.48,october,2017,2017-10-01,2018
Craven,44 *524(c.),0,76595.12,0,0,-278.81,0,0,76316.31,october,2017,2017-10-01,2018
Craven,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Craven,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Craven,Total,1373734.67,30230.76,302263.27,-4083.12,-6195.82,221875.44,30771,1948596.2,october,2017,2017-10-01,2018
Cumberland,39,3496341.08,-118006.14,0,0,-12297.14,0,0,3366037.8,october,2017,2017-10-01,2018
Cumberland,39-Food,0,0,493583.9,0,-1796.65,0,0,491787.25,october,2017,2017-10-01,2018
Cumberland,40,1748170.12,-59003.06,0,0,-6148.57,73622.49,-29513.39,1727127.59,october,2017,2017-10-01,2018
Cumberland,40-Food,0,0,249844.33,0,-909.43,0,-4182.37,244752.53,october,2017,2017-10-01,2018
Cumberland,42,1748170.12,-59003.06,0,-20784.63,-6072.91,0,0,1662309.52,october,2017,2017-10-01,2018
Cumberland,42-Food,0,0,249844.33,0,-909.43,0,-4182.37,244752.53,october,2017,2017-10-01,2018
Cumberland,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cumberland,44,457.32,0,0,0,-1.66,0,0,455.66,october,2017,2017-10-01,2018
Cumberland,44 *524(c.),0,4550.21,0,0,-16.56,0,0,4533.65,october,2017,2017-10-01,2018
Cumberland,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Cumberland,46,875429.39,0,0,0,-3186.56,0,0,872242.83,october,2017,2017-10-01,2018
Cumberland,Total,7868568.03,-231462.05,993272.56,-20784.63,-31338.91,73622.49,-37878.13,8613999.36,october,2017,2017-10-01,2018
Currituck,39,515475.45,-17397.98,0,0,-1813,0,0,496264.47,october,2017,2017-10-01,2018
Currituck,39-Food,0,0,33919.35,0,-123.47,0,0,33795.88,october,2017,2017-10-01,2018
Currituck,40,257737.73,-8698.99,0,0,-906.5,-109118.44,-7914.28,131099.52,october,2017,2017-10-01,2018
Currituck,40-Food,0,0,19771.72,0,-71.97,0,-1121.53,18578.22,october,2017,2017-10-01,2018
Currituck,42,257737.73,-8698.99,0,-3064.34,-895.35,0,0,245079.05,october,2017,2017-10-01,2018
Currituck,42-Food,0,0,19771.72,0,-71.97,0,-1121.53,18578.22,october,2017,2017-10-01,2018
Currituck,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Currituck,44,63.43,0,0,0,-0.23,0,0,63.2,october,2017,2017-10-01,2018
Currituck,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Currituck,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Currituck,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Currituck,Total,1031014.34,-34795.96,73462.79,-3064.34,-3882.49,-109118.44,-10157.34,943458.56,october,2017,2017-10-01,2018
Dare,39,1594600.1,-53819.87,0,0,-5608.44,0,0,1535171.79,october,2017,2017-10-01,2018
Dare,39-Food,0,0,137006.8,0,-498.7,0,0,136508.1,october,2017,2017-10-01,2018
Dare,40,797300.06,-26909.93,0,0,-2804.22,-573788.93,95903.1,289700.08,october,2017,2017-10-01,2018
Dare,40-Food,0,0,27563.45,0,-100.33,0,13590.5,41053.62,october,2017,2017-10-01,2018
Dare,42,797300.06,-26909.93,0,-9479.39,-2769.72,0,0,758141.02,october,2017,2017-10-01,2018
Dare,42-Food,0,0,27563.45,0,-100.33,0,13590.5,41053.62,october,2017,2017-10-01,2018
Dare,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Dare,44,252.06,0,0,0,-0.92,0,0,251.14,october,2017,2017-10-01,2018
Dare,44 *524(c.),0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Dare,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Dare,46,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Dare,Total,3189452.28,-107639.73,192133.7,-9479.39,-11882.66,-573788.93,123084.1,2801879.37,october,2017,2017-10-01,2018
Davidson,39,1029619.5,-34751.02,0,0,-3621.32,0,0,991247.16,october,2017,2017-10-01,2018
Davidson,39-Food,0,0,243229.99,0,-885.36,0,0,242344.63,october,2017,2017-10-01,2018
Davidson,40,514809.63,-17375.51,0,0,-1810.66,389221.37,-14866.32,869978.51,october,2017,2017-10-01,2018
Davidson,40-Food,0,0,125850.11,0,-458.09,0,-2106.72,123285.3,october,2017,2017-10-01,2018
Davidson,42,514809.63,-17375.51,0,-6120.76,-1788.38,0,0,489524.98,october,2017,2017-10-01,2018
Davidson,42-Food,0,0,125850.11,0,-458.09,0,-2106.72,123285.3,october,2017,2017-10-01,2018
Davidson,43,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Davidson,44,101.08,0,0,0,-0.37,0,0,100.71,october,2017,2017-10-01,2018
Davidson,44 *524(c.),0,376150.31,0,0,-1369.19,0,0,374781.12,october,2017,2017-10-01,2018
Davidson,45,0,0,0,0,0,0,0,0,october,2017,2017-10-01,2018
Davidson,46,257486.44,0,0,0,-937.25,0,0,256549.19,october,2017,2017-10-01,2018
Davidson,Total,2316826.28,306648.27,494930.21,-6120.76,-11328.71,389221.37,-19079.76,3471096.9,october,2017,2017-10-01,2018
